id,nx,ny,lat,lon,SRG,SAMPLE_RSG_ID1
"1126","265","187",-3.75,-47.25,Ferralsols,10
"1127","266","187",-3.75,-46.75,Ferralsols,10
"1128","267","187",-3.75,-46.25,Acrisols,1
"1129","268","187",-3.75,-45.75,Acrisols,1
"1130","269","187",-3.75,-45.25,Plinthosols,27
"1131","270","187",-3.75,-44.75,Plinthosols,27
"1132","271","187",-3.75,-44.25,Acrisols,1
"1133","202","188",-4.25,-78.75,Cambisols,25
"1134","203","188",-4.25,-78.25,Undef,3
"1135","204","188",-4.25,-77.75,Cambisols,25
"1136","205","188",-4.25,-77.25,Gleysols,18
"1137","206","188",-4.25,-76.75,Gleysols,18
"1138","207","188",-4.25,-76.25,Gleysols,18
"1139","208","188",-4.25,-75.75,Gleysols,18
"1140","209","188",-4.25,-75.25,Gleysols,18
"1141","210","188",-4.25,-74.75,Gleysols,18
"1142","211","188",-4.25,-74.25,Acrisols,1
"1143","212","188",-4.25,-73.75,Acrisols,1
"1144","213","188",-4.25,-73.25,Acrisols,1
"1145","214","188",-4.25,-72.75,Acrisols,1
"1146","215","188",-4.25,-72.25,Acrisols,1
"1147","216","188",-4.25,-71.75,Acrisols,1
"1148","217","188",-4.25,-71.25,Acrisols,1
"1149","218","188",-4.25,-70.75,Acrisols,1
"1150","219","188",-4.25,-70.25,Gleysols,18
"1151","220","188",-4.25,-69.75,Gleysols,18
"1152","221","188",-4.25,-69.25,Plinthosols,27
"1153","222","188",-4.25,-68.75,Plinthosols,27
"1154","223","188",-4.25,-68.25,Plinthosols,27
"1155","224","188",-4.25,-67.75,Plinthosols,27
"1156","225","188",-4.25,-67.25,Plinthosols,27
"1157","226","188",-4.25,-66.75,Plinthosols,27
"1158","227","188",-4.25,-66.25,Plinthosols,27
"1159","228","188",-4.25,-65.75,Plinthosols,27
"1160","229","188",-4.25,-65.25,Plinthosols,27
"1161","230","188",-4.25,-64.75,Plinthosols,27
"1162","231","188",-4.25,-64.25,Plinthosols,27
"1163","232","188",-4.25,-63.75,Plinthosols,27
"1164","233","188",-4.25,-63.25,Plinthosols,27
"1165","234","188",-4.25,-62.75,Acrisols,1
"1166","235","188",-4.25,-62.25,Acrisols,1
"1167","236","188",-4.25,-61.75,Gleysols,18
"1168","237","188",-4.25,-61.25,Plinthosols,27
"1169","238","188",-4.25,-60.75,Plinthosols,27
"1170","239","188",-4.25,-60.25,Plinthosols,27
"1171","240","188",-4.25,-59.75,Ferralsols,10
"1172","241","188",-4.25,-59.25,Ferralsols,10
"1173","242","188",-4.25,-58.75,Ferralsols,10
"1174","243","188",-4.25,-58.25,Ferralsols,10
"1175","244","188",-4.25,-57.75,Ferralsols,10
"1176","245","188",-4.25,-57.25,Ferralsols,10
"1177","246","188",-4.25,-56.75,Ferralsols,10
"1178","247","188",-4.25,-56.25,Acrisols,1
"1179","248","188",-4.25,-55.75,Acrisols,1
"1180","249","188",-4.25,-55.25,Acrisols,1
"1181","250","188",-4.25,-54.75,Acrisols,1
"1182","251","188",-4.25,-54.25,Acrisols,1
"1183","252","188",-4.25,-53.75,Acrisols,1
"1184","253","188",-4.25,-53.25,Acrisols,1
"1185","254","188",-4.25,-52.75,Acrisols,1
"1186","255","188",-4.25,-52.25,Acrisols,1
"1187","256","188",-4.25,-51.75,Ferralsols,10
"1188","257","188",-4.25,-51.25,Ferralsols,10
"1189","258","188",-4.25,-50.75,Ferralsols,10
"1190","259","188",-4.25,-50.25,Ferralsols,10
"1191","260","188",-4.25,-49.75,Ferralsols,10
"1192","261","188",-4.25,-49.25,Ferralsols,10
"1193","262","188",-4.25,-48.75,Ferralsols,10
"1194","263","188",-4.25,-48.25,Ferralsols,10
"1195","264","188",-4.25,-47.75,Ferralsols,10
"1196","265","188",-4.25,-47.25,Ferralsols,10
"1197","266","188",-4.25,-46.75,Ferralsols,10
"1198","267","188",-4.25,-46.25,Ferralsols,10
"1199","268","188",-4.25,-45.75,Ferralsols,10
"1200","269","188",-4.25,-45.25,Acrisols,1
"1201","270","188",-4.25,-44.75,Acrisols,1
"1202","271","188",-4.25,-44.25,Acrisols,1
"1203","201","189",-4.75,-79.25,Cambisols,25
"1204","202","189",-4.75,-78.75,Undef,3
"1205","203","189",-4.75,-78.25,Undef,3
"1206","204","189",-4.75,-77.75,Cambisols,25
"1207","205","189",-4.75,-77.25,Gleysols,18
"1208","206","189",-4.75,-76.75,Gleysols,18
"1209","207","189",-4.75,-76.25,Gleysols,18
"1210","208","189",-4.75,-75.75,Gleysols,18
"1211","209","189",-4.75,-75.25,Gleysols,18
"1212","210","189",-4.75,-74.75,Gleysols,18
"1213","211","189",-4.75,-74.25,Gleysols,18
"1214","212","189",-4.75,-73.75,Gleysols,18
"1215","213","189",-4.75,-73.25,Acrisols,1
"1216","214","189",-4.75,-72.75,Acrisols,1
"1217","215","189",-4.75,-72.25,Acrisols,1
"1218","216","189",-4.75,-71.75,Acrisols,1
"1219","217","189",-4.75,-71.25,Acrisols,1
"1220","218","189",-4.75,-70.75,Acrisols,1
"1221","219","189",-4.75,-70.25,Acrisols,1
"1222","220","189",-4.75,-69.75,Acrisols,1
"1223","221","189",-4.75,-69.25,Acrisols,1
"1224","222","189",-4.75,-68.75,Plinthosols,27
"1225","223","189",-4.75,-68.25,Fluvisols,14
"1226","224","189",-4.75,-67.75,Plinthosols,27
"1227","225","189",-4.75,-67.25,Plinthosols,27
"1228","226","189",-4.75,-66.75,Plinthosols,27
"1229","227","189",-4.75,-66.25,Plinthosols,27
"1230","228","189",-4.75,-65.75,Plinthosols,27
"1231","229","189",-4.75,-65.25,Plinthosols,27
"1232","230","189",-4.75,-64.75,Plinthosols,27
"1233","231","189",-4.75,-64.25,Plinthosols,27
"1234","232","189",-4.75,-63.75,Plinthosols,27
"1235","233","189",-4.75,-63.25,Acrisols,1
"1236","234","189",-4.75,-62.75,Acrisols,1
"1237","235","189",-4.75,-62.25,Fluvisols,14
"1238","236","189",-4.75,-61.75,Plinthosols,27
"1239","237","189",-4.75,-61.25,Plinthosols,27
"1240","238","189",-4.75,-60.75,Plinthosols,27
"1241","239","189",-4.75,-60.25,Ferralsols,10
"1242","240","189",-4.75,-59.75,Ferralsols,10
"1243","241","189",-4.75,-59.25,Ferralsols,10
"1244","242","189",-4.75,-58.75,Ferralsols,10
"1245","243","189",-4.75,-58.25,Ferralsols,10
"1246","244","189",-4.75,-57.75,Ferralsols,10
"1247","245","189",-4.75,-57.25,Ferralsols,10
"1248","246","189",-4.75,-56.75,Ferralsols,10
"1249","247","189",-4.75,-56.25,Ferralsols,10
"1250","248","189",-4.75,-55.75,Acrisols,1
"1251","249","189",-4.75,-55.25,Acrisols,1
"1252","250","189",-4.75,-54.75,Acrisols,1
"1253","251","189",-4.75,-54.25,Acrisols,1
"1254","252","189",-4.75,-53.75,Acrisols,1
"1255","253","189",-4.75,-53.25,Acrisols,1
"1256","254","189",-4.75,-52.75,Acrisols,1
"1257","255","189",-4.75,-52.25,Acrisols,1
"1258","256","189",-4.75,-51.75,Ferralsols,10
"1259","257","189",-4.75,-51.25,Ferralsols,10
"1260","258","189",-4.75,-50.75,Ferralsols,10
"1261","259","189",-4.75,-50.25,Ferralsols,10
"1262","260","189",-4.75,-49.75,Ferralsols,10
"1263","261","189",-4.75,-49.25,Ferralsols,10
"1264","262","189",-4.75,-48.75,Ferralsols,10
"1265","263","189",-4.75,-48.25,Ferralsols,10
"1266","264","189",-4.75,-47.75,Ferralsols,10
"1267","265","189",-4.75,-47.25,Ferralsols,10
