id,nx,ny,lat,lon,Sand,Silt,Clay,Slope,Elevation,MAT,MAP,pH,TOC,TN,SRG_Acrisols,SRG_Alisols,SRG_Andosols,SRG_Arenosols,SRG_Cambisols,SRG_Ferralsols,SRG_Fluvisols,SRG_Gleysols,SRG_Lixisols,SRG_Luvisols,SRG_Nitisols,SRG_Plinthosols,SRG_Podzol,SRG_Regosols,SRG_Umbrisols
1481,267,192,-6.25,-46.25,0.8308,0.0553,0.1139,0.8842,290.4531,25.5667,1269,4.236,0.5437,0.07358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1482,268,192,-6.25,-45.75,0.6356,0.0906,0.2738,0.9461,316.2011,25.5278,1217.75,4.464,1.0422,0.07451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1483,269,192,-6.25,-45.25,0.6084,0.1059,0.2857,1.1308,327.2319,25.7222,1226.3889,4.396,1.0983,0.07048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1484,270,192,-6.25,-44.75,0.6084,0.1059,0.2857,1.1379,307.8025,26.0167,1452.6945,4.396,1.0983,0.0714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,271,192,-6.25,-44.25,0.5588,0.1338,0.3074,1.3075,282.8489,26.2556,1360.5834,4.272,1.2006,0.07015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,203,193,-6.75,-78.25,0.4634,0.2739,0.2627,7.5776,3197.0039,13.1167,966.9445,5.861,2.1931,0.15382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,204,193,-6.75,-77.75,0.7173,0.1636,0.1191,12.242,2516.9573,13.7,1056.4445,4.691,2.6057,0.1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,205,193,-6.75,-77.25,0.6641,0.1964,0.1395,8.428,2197.3521,19.5917,1027.4722,4.96,2.6459,0.16205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,206,193,-6.75,-76.75,0.275,0.3311,0.3939,7.6809,1326.4822,24.1222,1233.7222,5.797,1.8865,0.10572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1490,207,193,-6.75,-76.25,0.3513,0.2662,0.3825,4.1994,522.4339,25.2361,1338.6666,5.657,2.0569,0.11072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1491,208,193,-6.75,-75.75,0.5771,0.2671,0.1558,5.2804,645.5256,25.325,1859.2778,4.762,2.772,0.12574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,209,193,-6.75,-75.25,0.257,0.4734,0.2696,1.7588,322.1,26.7278,1932.7778,5.032,2.2595,0.12715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1493,210,193,-6.75,-74.75,0.452,0.3086,0.2394,0.216,140.7258,26.7139,2032.2778,5.07,1.1206,0.10937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,211,193,-6.75,-74.25,0.46,0.297,0.243,0.2877,175.657,26.4111,2196.1667,5.05,1.077,0.1248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,212,193,-6.75,-73.75,0.5344,0.2126,0.253,0.5398,214.8836,26.1139,2346.9722,4.734,0.927,0.13694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,213,193,-6.75,-73.25,0.4772,0.2454,0.2774,0.2719,199.4114,25.8861,2396.5833,4.686,0.9518,0.13828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,214,193,-6.75,-72.75,0.7146,0.0934,0.192,0.3159,199.2797,25.6667,2392.5278,3.824,1.3518,0.13436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,215,193,-6.75,-72.25,0.6714,0.1206,0.208,0.3425,205.0972,25.5444,2426.6667,4.016,1.2862,0.13556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,216,193,-6.75,-71.75,0.7146,0.0934,0.192,0.341,190.8253,25.5472,2482.6111,3.824,1.3518,0.13436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,217,193,-6.75,-71.25,0.6031,0.1621,0.2348,0.3046,202.062,25.6472,2428.25,4.297,1.1836,0.13476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,218,193,-6.75,-70.75,0.5711,0.1801,0.2488,0.2703,178.195,25.6944,2395.8889,4.407,1.1366,0.10784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,219,193,-6.75,-70.25,0.5905,0.1671,0.2424,0.2956,173.5572,25.6972,2449.8889,4.243,1.1768,0.10891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,220,193,-6.75,-69.75,0.3835,0.3117,0.3048,0.291,155.6931,25.7111,2422.1389,4.915,0.923,0.1124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,221,193,-6.75,-69.25,0.2934,0.3882,0.3184,0.2175,145.8414,25.6194,2332.9722,4.85,0.9688,0.1255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,222,193,-6.75,-68.75,0.3543,0.3426,0.3031,0.1965,139.5453,25.6472,2436.8333,4.401,1.244,0.12661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,223,193,-6.75,-68.25,0.2826,0.4066,0.3108,0.1837,131.2408,25.6528,2535.2222,4.166,1.4832,0.14139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1507,224,193,-6.75,-67.75,0.2,0.48,0.32,0.1942,137.0664,25.6889,2513.6389,4,1.66,0.15445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1508,225,193,-6.75,-67.25,0.1984,0.476,0.3256,0.2354,133.525,25.8278,2495.7778,4.176,1.5704,0.14164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1509,226,193,-6.75,-66.75,0.1946,0.4665,0.3389,0.2539,123.3783,25.9694,2500.6389,4.594,1.3576,0.12375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1510,227,193,-6.75,-66.25,0.195,0.4675,0.3375,0.2656,108.2467,26.1083,2496.9443,4.55,1.38,0.11901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511,228,193,-6.75,-65.75,0.1998,0.4795,0.3207,0.2536,100.1681,26.1694,2489.3333,4.022,1.6488,0.11969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1512,229,193,-6.75,-65.25,0.1882,0.4769,0.3349,0.2038,97.4056,26.2722,2573.3057,4.356,1.4666,0.11856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1513,230,193,-6.75,-64.75,0.0938,0.5356,0.3706,0.1813,79.5606,26.3833,2590.5,4.337,1.3189,0.11132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,231,193,-6.75,-64.25,0.2262,0.5422,0.2316,0.1515,67.1494,26.3472,2380.5278,4.946,0.4674,0.11876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1515,232,193,-6.75,-63.75,0.25,0.6,0.15,0.1194,81.1069,26.3083,2321.3889,4.3,0.43,0.11972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1516,233,193,-6.75,-63.25,0.2325,0.5575,0.21,0.1822,77.3806,26.3444,2346.1943,4.775,0.4575,0.11901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1517,234,193,-6.75,-62.75,0.276,0.5636,0.1604,0.1943,66.2642,26.4167,2431.5,4.261,0.4547,0.12994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1518,235,193,-6.75,-62.25,0.295,0.5385,0.1665,0.1769,52.5542,26.4083,2584.9722,4.232,0.4725,0.13445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519,236,193,-6.75,-61.75,0.57,0.248,0.182,0.1723,65.4925,26.3639,2714.7778,3.788,0.718,0.11561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520,237,193,-6.75,-61.25,0.64,0.07,0.29,0.2449,69.5808,26.3611,2646.6943,3.56,1.12,0.11712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521,238,193,-6.75,-60.75,0.255,0.14,0.605,0.3848,76.1631,26.3583,2526.9443,3.77,1.96,0.13221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,239,193,-6.75,-60.25,0.2366,0.1902,0.5732,0.3998,73.9442,26.3639,2340.75,3.82,1.6962,0.11625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1523,240,193,-6.75,-59.75,0.22,0.19,0.59,0.6932,119.6281,26.1778,2194.7222,3.8,1.67,0.12514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1524,241,193,-6.75,-59.25,0.22,0.19,0.59,0.6313,139.3936,26.3194,2244.8057,3.8,1.67,0.083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1525,242,193,-6.75,-58.75,0.22,0.19,0.59,0.5843,116.1325,26.3361,2292.2222,3.8,1.67,0.06273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1526,243,193,-6.75,-58.25,0.6176,0.0948,0.2876,0.7919,151.4656,26.2083,2258.8611,4.304,1.2948,0.09599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1527,244,193,-6.75,-57.75,0.6034,0.0982,0.2984,0.9204,192.3072,26.3417,2253.3611,4.286,1.3082,0.08817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1528,245,193,-6.75,-57.25,0.22,0.19,0.59,0.6419,151.0994,26.3139,2293.6667,3.8,1.67,0.08903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1529,246,193,-6.75,-56.75,0.2302,0.1894,0.5804,1.0466,236.29,25.9083,2281.0278,3.822,1.6566,0.08958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1530,247,193,-6.75,-56.25,0.5821,0.1687,0.2492,1.0075,286.6706,25.7944,2192.0833,4.581,1.1943,0.087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,248,193,-6.75,-55.75,0.727,0.1612,0.1118,0.7383,253.39,25.7639,2139.1943,4.882,1.0132,0.08593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,249,193,-6.75,-55.25,0.73,0.16,0.11,0.6749,242.6519,25.5944,2200.4443,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,250,193,-6.75,-54.75,0.73,0.16,0.11,0.6821,259.135,25.475,2233.1389,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,251,193,-6.75,-54.25,0.73,0.16,0.11,0.651,265.3108,25.3,2187.3057,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,252,193,-6.75,-53.75,0.7214,0.1616,0.117,0.648,249.0919,25.1083,2108.5,4.896,1.0222,0.09312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,253,193,-6.75,-53.25,0.5508,0.1987,0.2505,1.1169,290.6353,24.8778,2035.2222,4.832,1.4189,0.15179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,254,193,-6.75,-52.75,0.3658,0.2492,0.385,1.0311,266.055,24.7528,2008.9166,4.792,1.7654,0.17261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,255,193,-6.75,-52.25,0.44,0.289,0.271,1.386,290.0183,24.6972,2049.3057,4.98,1.137,0.13458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1539,256,193,-6.75,-51.75,0.42,0.282,0.298,1.6063,265.6628,24.9944,2009.25,4.94,1.276,0.12669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1540,257,193,-6.75,-51.25,0.4768,0.2398,0.2834,0.5557,238.2186,25.05,2002.6666,4.516,0.951,0.1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,258,193,-6.75,-50.75,0.4298,0.2282,0.342,1.373,322.4881,24.7306,1951.4722,4.464,1.2722,0.10093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,259,193,-6.75,-50.25,0.5168,0.2197,0.2635,0.8564,321.3589,25.3167,1853.1666,4.294,0.6991,0.09437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,260,193,-6.75,-49.75,0.44,0.2125,0.3475,0.6553,264.1217,25.6639,1744.0834,4.15,0.9175,0.08844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,261,193,-6.75,-49.25,0.52,0.22,0.26,0.8037,217.1592,26.05,1672.3889,4.3,0.69,0.06815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,262,193,-6.75,-48.75,0.52,0.22,0.26,0.4671,177.6703,26.1278,1618.6111,4.3,0.69,0.09603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,263,193,-6.75,-48.25,0.743,0.129,0.128,0.753,190.3847,25.8528,1665.9722,4.805,0.606,0.06752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547,264,193,-6.75,-47.75,0.8026,0.0722,0.1252,0.982,268.0294,25.2778,1677.5278,5.04,0.5678,0.06331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1548,265,193,-6.75,-47.25,0.874,0.0414,0.0846,0.9765,230.6594,25.4639,1527.7778,4.186,0.411,0.06727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549,266,193,-6.75,-46.75,0.91,0.03,0.06,0.8422,307.4569,25.0611,1349.3055,4,0.36,0.06323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1550,267,193,-6.75,-46.25,0.7504,0.0804,0.1692,0.9391,380.8997,25.0861,1240.2778,4.084,0.738,0.06726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1551,268,193,-6.75,-45.75,0.607,0.1277,0.2653,1.3474,424.4139,25.125,1234.25,4.366,0.9703,0.07015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,269,193,-6.75,-45.25,0.5718,0.139,0.2892,1.2561,449.3258,25.3778,1214.1945,4.31,1.0862,0.06983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,270,193,-6.75,-44.75,0.5794,0.137,0.2836,1.3885,391.0211,25.9778,1314.75,4.33,1.0546,0.06952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,271,193,-6.75,-44.25,0.5319,0.1495,0.3186,1.5322,340.0111,26.5028,1215.5,4.205,1.2521,0.06609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,203,194,-7.25,-78.25,0.3702,0.2839,0.3459,8.2003,3142.4993,11.2861,984.1389,6.138,1.5561,0.14723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1556,204,194,-7.25,-77.75,0.6512,0.2192,0.1296,12.1844,2748.605,12.9028,1065.6666,5.213,2.3066,0.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,205,194,-7.25,-77.25,0.72,0.16,0.12,10.9193,2821.9287,19.1833,1150,4.7,2.72,0.18319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,206,194,-7.25,-76.75,0.3043,0.2832,0.4125,7.3121,869.5883,25.3222,1550.1666,5.677,1.9409,0.10608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559,207,194,-7.25,-76.25,0.2321,0.2914,0.4765,2.5454,428.0117,25.1806,1598.4166,6.271,1.9453,0.08047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1560,208,194,-7.25,-75.75,0.3528,0.4279,0.2193,4.8015,632.8283,25.9028,1786.6389,5.261,2.6915,0.08795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1561,209,194,-7.25,-75.25,0.281,0.3924,0.3266,1.4457,278.618,26.7528,1755.3055,4.939,1.6196,0.11016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1562,210,194,-7.25,-74.75,0.5173,0.2136,0.2691,0.8868,200.1136,26.2472,1871.2778,4.879,0.7473,0.09598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,211,194,-7.25,-74.25,0.5029,0.2328,0.2643,0.9586,283.6161,26.0972,2118.4722,4.767,0.7329,0.08129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,212,194,-7.25,-73.75,0.4871,0.2342,0.2787,0.7284,272.6344,25.6722,2384.5278,4.513,0.918,0.07243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,213,194,-7.25,-73.25,0.4055,0.3,0.2945,0.4615,256.6542,25.6528,2390.4443,4.575,0.867,0.13671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,214,194,-7.25,-72.75,0.3322,0.3754,0.2924,0.2571,215.4656,25.4611,2297.9167,4.624,0.9742,0.14659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,215,194,-7.25,-72.25,0.3936,0.3224,0.284,0.2886,205.0456,25.4861,2302.0557,4.664,0.9968,0.14433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,216,194,-7.25,-71.75,0.4553,0.2566,0.2881,0.2601,192.1439,25.6472,2320.6111,4.649,0.9754,0.13948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,217,194,-7.25,-71.25,0.3504,0.3539,0.2957,0.2484,185.2533,25.6778,2268.4443,4.424,0.9368,0.14158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,218,194,-7.25,-70.75,0.3648,0.3365,0.2987,0.3484,197.0842,25.6389,2358,4.528,0.892,0.13967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,219,194,-7.25,-70.25,0.1514,0.5115,0.3371,0.3535,200.7025,25.6278,2507.6111,4.894,0.808,0.15261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,220,194,-7.25,-69.75,0.2795,0.409,0.3115,0.3047,169.4258,25.6028,2459.1111,4.613,0.8476,0.14073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,221,194,-7.25,-69.25,0.2995,0.399,0.3015,0.2764,174.3689,25.4694,2407.4722,4.429,0.8828,0.14208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,222,194,-7.25,-68.75,0.1655,0.5016,0.3329,0.3168,165.3556,25.4222,2458.8333,4.609,1.102,0.15322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,223,194,-7.25,-68.25,0.1974,0.4735,0.3291,0.2791,162.8481,25.4778,2549.7222,4.286,1.5144,0.15398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1576,224,194,-7.25,-67.75,0.1978,0.4745,0.3277,0.2614,150.17,25.5806,2503.3889,4.242,1.5368,0.15405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1577,225,194,-7.25,-67.25,0.2,0.48,0.32,0.2077,144.2586,25.7194,2459.0833,4,1.66,0.15252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1578,226,194,-7.25,-66.75,0.2,0.48,0.32,0.1983,134.7706,25.8778,2444.6943,4,1.66,0.14191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1579,227,194,-7.25,-66.25,0.1996,0.479,0.3214,0.1573,123.8786,26.0194,2395.2778,4.044,1.6376,0.12159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1580,228,194,-7.25,-65.75,0.2,0.48,0.32,0.1534,113.2581,26.1306,2191.75,4,1.66,0.11972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1581,229,194,-7.25,-65.25,0.1796,0.473,0.3474,0.1652,103.0594,26.2667,2101.9443,4.674,1.2966,0.1177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1582,230,194,-7.25,-64.75,0.1852,0.5246,0.2902,0.1525,77.7228,26.3556,2341.1943,4.965,0.6993,0.11647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,231,194,-7.25,-64.25,0.2381,0.5711,0.1908,0.1707,80.4825,26.2889,2337.4167,4.623,0.4487,0.11924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1584,232,194,-7.25,-63.75,0.25,0.6,0.15,0.1553,83.8303,26.2889,2287.1667,4.3,0.43,0.11972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1585,233,194,-7.25,-63.25,0.2339,0.5609,0.2052,0.1891,81.0692,26.3583,2260.8611,4.737,0.4553,0.12076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1586,234,194,-7.25,-62.75,0.343,0.4833,0.1737,0.1826,62.3578,26.3833,2288.5557,4.156,0.5161,0.11437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1587,235,194,-7.25,-62.25,0.625,0.1875,0.1875,0.172,66.9025,26.3,2379.2778,3.7,0.7675,0.11901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1588,236,194,-7.25,-61.75,0.6125,0.075,0.3125,0.1904,71.4108,26.2389,2488.2778,3.575,1.18,0.11808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1589,237,194,-7.25,-61.25,0.222,0.146,0.632,0.282,86.9111,26.1833,2529.25,3.788,2.032,0.14553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,238,194,-7.25,-60.75,0.2275,0.145,0.6275,0.3986,85.8514,26.2167,2548.5278,3.785,2.02,0.14849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,239,194,-7.25,-60.25,0.2088,0.1676,0.6236,0.7107,102.5222,25.9917,2389.3333,3.8,1.8996,0.1306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,240,194,-7.25,-59.75,0.2118,0.1736,0.6146,0.7661,157.5308,26,2120.8057,3.8,1.8381,0.13165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1593,241,194,-7.25,-59.25,0.2216,0.191,0.5874,0.6882,171.4461,26.0361,2203.7222,3.818,1.6788,0.06364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1594,242,194,-7.25,-58.75,0.2624,0.2165,0.5211,0.471,112.9786,26.3,2272.6943,4.277,1.9032,0.07792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,243,194,-7.25,-58.25,0.3749,0.1702,0.4549,0.7779,162.3014,26.3278,2314.4167,4.196,1.6527,0.11373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1596,244,194,-7.25,-57.75,0.8519,0.0387,0.1094,0.7259,169.4686,26.1139,2461.3333,4.601,1.0737,0.09782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1597,245,194,-7.25,-57.25,0.4233,0.1911,0.3856,0.9482,232.5439,26.0694,2507.2778,4.541,1.7179,0.09402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,246,194,-7.25,-56.75,0.4264,0.1795,0.3941,0.8356,244.6075,25.7694,2387.3057,4.267,1.4152,0.09144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1599,247,194,-7.25,-56.25,0.73,0.16,0.11,0.7865,282.3453,25.7278,2284.5278,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,248,194,-7.25,-55.75,0.724,0.1624,0.1136,0.6866,269.5747,25.6472,2256.3889,4.864,1.0264,0.0859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,249,194,-7.25,-55.25,0.64,0.196,0.164,0.8263,262.1578,25.5028,2319.3333,4.36,1.396,0.08525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,250,194,-7.25,-54.75,0.73,0.16,0.11,0.9125,280.0039,25.4194,2369.7778,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,251,194,-7.25,-54.25,0.73,0.16,0.11,0.7413,280.45,25.1889,2287.9443,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,252,194,-7.25,-53.75,0.73,0.16,0.11,0.673,274.1714,25.1583,2183.3611,4.9,1,0.08595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,253,194,-7.25,-53.25,0.4419,0.2136,0.3445,1.1797,298.468,24.8167,2089.2778,4.766,1.7437,0.16257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,254,194,-7.25,-52.75,0.3,0.24,0.46,1.5254,295.5981,24.9,2012.1111,4.7,2.11,0.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,255,194,-7.25,-52.25,0.41,0.2785,0.3115,1.4994,276.6131,24.4472,2068.2222,4.92,1.3455,0.12877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1608,256,194,-7.25,-51.75,0.496,0.3086,0.1954,1.2639,304.5147,24.8861,2018.75,5.092,0.7478,0.10769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1609,257,194,-7.25,-51.25,0.415,0.2463,0.3387,0.6872,254.1892,24.9667,1955.1945,4.636,1.3489,0.12667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,258,194,-7.25,-50.75,0.4364,0.2276,0.336,1.8981,342.4189,24.6444,1951.6389,4.452,1.2296,0.11249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,259,194,-7.25,-50.25,0.52,0.22,0.26,1.1513,389.0975,25.125,1896.3334,4.3,0.69,0.08835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,260,194,-7.25,-49.75,0.52,0.22,0.26,0.8533,253.4133,25.7861,1820.5834,4.3,0.69,0.07183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,261,194,-7.25,-49.25,0.52,0.22,0.26,0.651,189.5119,26.0306,1798.3334,4.3,0.69,0.0621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,262,194,-7.25,-48.75,0.52,0.22,0.26,0.5035,198.9372,25.9083,1727.8889,4.3,0.69,0.06456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,263,194,-7.25,-48.25,0.8182,0.097,0.0848,0.8546,244.9092,25.8444,1787.2778,4.937,0.5652,0.06101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1616,264,194,-7.25,-47.75,0.7545,0.0867,0.1588,0.9208,258.4344,26.1694,1732.2778,4.478,0.7911,0.06343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1617,265,194,-7.25,-47.25,0.6896,0.0996,0.2108,1.2887,230.0544,26.0389,1550.1389,4.116,0.882,0.06527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,266,194,-7.25,-46.75,0.7542,0.0794,0.1664,1.1141,317.29,25.4333,1354.9166,4.094,0.7222,0.06429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1619,267,194,-7.25,-46.25,0.7143,0.0939,0.1918,1.0186,406.1717,25.4722,1244.9722,4.229,0.7521,0.06797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,268,194,-7.25,-45.75,0.7352,0.094,0.1708,0.9946,364.1078,26.0139,1172.4445,4.62,0.4748,0.06423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1621,269,194,-7.25,-45.25,0.72,0.1,0.18,0.7197,273.005,26.3917,1028.5834,4.7,0.47,0.06415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1622,270,194,-7.25,-44.75,0.7029,0.1045,0.1926,1.0177,274.3492,26.5139,1068.0278,4.655,0.5411,0.06295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1623,206,195,-7.75,-76.75,0.3388,0.2634,0.3978,10.9413,1636.2939,22.9028,1851.0555,5.878,2.0926,0.11735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1624,207,195,-7.75,-76.25,0.23,0.29,0.48,5.2966,794.6694,23.9222,2113.8611,6.3,1.94,0.07775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1625,208,195,-7.75,-75.75,0.3055,0.419,0.2755,4.8436,793.9361,25.3722,2238.1943,5.501,2.5443,0.07805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
