OID_,lat,lon,occ_p
622,-8.2916698,-76.875,304.17409999999995
623,-8.2916698,-76.7917023,293.7427000000002
624,-8.2916698,-76.7082977,274.41590000000014
625,-8.2916698,-76.625,217.89130000000006
626,-8.2916698,-76.5417023,239.01740000000015
627,-8.2916698,-76.4582977,253.24880000000013
628,-8.2916698,-76.375,249.95470000000014
629,-8.2916698,-76.2917023,186.28019999999992
630,-8.2916698,-76.2082977,224.07019999999997
631,-8.2916698,-76.125,229.13479999999996
632,-8.2916698,-76.0417023,262.9923000000001
633,-8.2916698,-75.9582977,224.7036
634,-8.2916698,-75.875,259.74310000000014
635,-8.2916698,-75.7917023,230.06620000000004
636,-8.2916698,-75.7082977,250.4222000000002
637,-8.2916698,-75.625,187.77019999999993
638,-8.2916698,-75.5417023,201.56569999999994
639,-8.2916698,-75.4582977,197.4552
640,-8.2916698,-75.375,177.23320000000004
641,-8.2916698,-75.2917023,159.91479999999999
642,-8.2916698,-75.2082977,171.48160000000004
643,-8.2916698,-75.125,177.49720000000008
644,-8.2916698,-75.0417023,93.20179999999999
645,-8.2916698,-74.9582977,113.32069999999997
646,-8.2916698,-74.875,157.9561
647,-8.2916698,-74.7917023,111.34149999999995
648,-8.2916698,-74.7082977,106.57549999999998
649,-8.2916698,-74.4582977,197.60719999999998
650,-8.2916698,-74.375,190.64409999999995
651,-8.2916698,-74.2917023,188.29729999999995
652,-8.2916698,-74.2082977,168.2154999999999
653,-8.2916698,-74.125,182.2961999999999
654,-8.2916698,-74.0417023,180.28989999999993
655,-8.2916698,-73.9582977,167.31389999999993
656,-8.2916698,-73.875,184.3489
657,-8.2916698,-73.7917023,154.04059999999993
658,-8.2916698,-73.7082977,171.24849999999995
659,-8.2916698,-73.625,178.57249999999993
660,-8.2916698,-73.5417023,179.87290000000002
661,-8.2916698,-73.4582977,163.68199999999996
662,-8.2916698,-73.375,180.0482
663,-8.2916698,-73.2917023,154.36719999999997
664,-8.2916698,-73.2082977,169.39469999999994
665,-8.2916698,-73.125,173.28959999999995
666,-8.2916698,-73.0417023,174.48199999999989
667,-8.2916698,-72.9582977,182.70019999999994
668,-8.2916698,-72.875,162.06749999999994
669,-8.2916698,-72.7917023,180.71919999999997
670,-8.2916698,-72.7082977,172.62979999999993
671,-8.2916698,-72.625,185.01499999999996
672,-8.2916698,-72.5417023,157.4592999999999
673,-8.2916698,-72.4582977,182.95719999999997
674,-8.2916698,-72.375,176.5651999999999
675,-8.2916698,-72.2917023,181.49089999999995
676,-8.2916698,-72.2082977,194.53719999999993
677,-8.2916698,-72.125,216.2381000000001
678,-8.2916698,-72.0417023,218.48240000000013
679,-8.2916698,-71.9582977,187.16190000000006
680,-8.2916698,-71.875,227.62110000000015
681,-8.2916698,-71.7917023,193.06649999999993
682,-8.2916698,-71.7082977,230.3407000000001
683,-8.2916698,-71.625,219.44400000000013
684,-8.2916698,-71.5417023,219.90380000000016
685,-8.2916698,-71.4582977,215.89270000000008
686,-8.2916698,-71.375,209.54010000000005
687,-8.2916698,-71.2917023,181.39890000000005
688,-8.2916698,-71.2082977,186.67300000000003
689,-8.2916698,-71.125,193.3371999999999
690,-8.2916698,-71.0417023,161.8323
691,-8.2916698,-70.9582977,206.90960000000007
692,-8.2916698,-70.875,184.42759999999998
693,-8.2916698,-70.7917023,210.88110000000012
694,-8.2916698,-70.7082977,209.89670000000007
695,-8.2916698,-70.625,216.4441000000001
696,-8.2916698,-70.5417023,180.52599999999998
697,-8.2916698,-70.4582977,152.6930999999999
698,-8.2916698,-70.375,169.7194999999999
699,-8.2916698,-70.2917023,158.48009999999994
700,-8.2916698,-70.2082977,186.97839999999994
701,-8.2916698,-70.125,160.7565999999999
702,-8.2916698,-70.0417023,147.17499999999995
703,-8.2916698,-69.9582977,140.14519999999996
704,-8.2916698,-69.875,145.5212999999999
705,-8.2916698,-69.7917023,145.98459999999994
706,-8.2916698,-69.7082977,144.7085999999999
707,-8.2916698,-69.625,147.0561999999999
708,-8.2916698,-69.5417023,167.19329999999988
709,-8.2916698,-69.4582977,128.15569999999994
710,-8.2916698,-69.375,141.14569999999992
711,-8.2916698,-69.2917023,123.77419999999996
712,-8.2916698,-69.2082977,134.4509999999999
713,-8.2916698,-69.125,133.28039999999993
714,-8.2916698,-69.0417023,114.51459999999999
715,-8.2916698,-68.9582977,126.10759999999999
716,-8.2916698,-68.875,152.75369999999995
717,-8.2916698,-68.7917023,150.65769999999998
718,-8.2916698,-68.7082977,148.80059999999995
719,-8.2916698,-68.625,172.1511999999999
720,-8.2916698,-68.5417023,128.46659999999997
721,-8.2916698,-68.4582977,136.28859999999995
722,-8.2916698,-68.375,143.88819999999996
723,-8.2916698,-68.2917023,146.39859999999996
724,-8.2916698,-68.2082977,144.75059999999996
725,-8.2916698,-68.125,145.21009999999995
726,-8.2916698,-68.0417023,142.14689999999996
727,-8.2916698,-67.9582977,139.79729999999995
728,-8.2916698,-67.875,127.0204
729,-8.2916698,-67.7917023,149.38299999999998
730,-8.2916698,-67.7082977,133.62859999999998
731,-8.2916698,-67.625,138.23139999999995
732,-8.2916698,-67.5417023,140.34199999999993
733,-8.2916698,-67.4582977,138.17149999999998
734,-8.2916698,-67.375,137.64839999999992
735,-8.2916698,-67.2917023,124.80819999999996
736,-8.2916698,-67.2082977,129.51449999999994
737,-8.2916698,-67.125,142.3922999999999
738,-8.2916698,-67.0417023,128.28669999999994
739,-8.2916698,-66.9582977,125.30809999999998
740,-8.2916698,-66.875,145.4930999999999
741,-8.2916698,-66.7917023,124.93599999999996
742,-8.2916698,-66.7082977,129.7892
743,-8.2916698,-66.625,141.77709999999996
744,-8.2916698,-66.5417023,121.72569999999996
745,-8.2916698,-66.4582977,124.32009999999995
746,-8.2916698,-66.375,138.77509999999992
747,-8.2916698,-66.2917023,123.26979999999996
748,-8.2916698,-66.2082977,123.83339999999993
749,-8.2916698,-66.125,116.86969999999998
750,-8.2916698,-66.0417023,122.47299999999994
751,-8.2916698,-65.9582977,124.84769999999999
752,-8.2916698,-65.875,87.6445
753,-8.2916698,-65.7917023,75.51770000000003
754,-8.2916698,-65.7082977,103.81349999999999
755,-8.2916698,-65.625,81.1925
756,-8.2916698,-65.5417023,104.46639999999998
757,-8.2916698,-65.4582977,119.51359999999997
758,-8.2916698,-65.375,142.23199999999989
759,-8.2916698,-65.2917023,129.91959999999995
760,-8.2916698,-65.2082977,150.09239999999994
761,-8.2916698,-65.125,150.08419999999992
762,-8.2916698,-65.0417023,144.1060999999999
763,-8.2916698,-64.9582977,139.50369999999992
764,-8.2916698,-64.875,128.1736
765,-8.2916698,-64.7917023,129.1144
766,-8.2916698,-64.7082977,139.65929999999994
767,-8.375,-77.625,328.90079999999995
768,-8.375,-77.5417023,334.7099999999999
769,-8.375,-77.4582977,314.56109999999995
770,-8.375,-77.375,327.337
771,-8.375,-77.2917023,317.772
772,-8.375,-77.2082977,310.4314999999999
773,-8.375,-77.125,318.81510000000003
774,-8.375,-77.0417023,309.33740000000006
775,-8.375,-76.9582977,309.22749999999996
776,-8.375,-76.875,318.1647999999999
777,-8.375,-76.7917023,292.40950000000015
778,-8.375,-76.7082977,324.9067000000001
779,-8.375,-76.625,222.01229999999998
780,-8.375,-76.5417023,258.78080000000017
781,-8.375,-76.4582977,244.5390000000002
782,-8.375,-76.375,247.52930000000015
783,-8.375,-76.2917023,258.1863000000002
784,-8.375,-76.2082977,179.48799999999994
785,-8.375,-76.125,283.1390000000001
786,-8.375,-76.0417023,248.5605000000001
787,-8.375,-75.9582977,230.59300000000002
788,-8.375,-75.875,277.9574000000002
789,-8.375,-75.7917023,230.9073000000001
790,-8.375,-75.7082977,252.61640000000014
791,-8.375,-75.625,241.4594000000001
792,-8.375,-75.5417023,178.48989999999998
793,-8.375,-75.4582977,217.42440000000005
794,-8.375,-75.375,147.63199999999998
795,-8.375,-75.2917023,148.58610000000004
796,-8.375,-75.2082977,161.52360000000002
797,-8.375,-75.125,85.31970000000001
798,-8.375,-75.0417023,145.87539999999998
799,-8.375,-74.9582977,153.10080000000005
800,-8.375,-74.875,100.19369999999998
801,-8.375,-74.7917023,146.3575
802,-8.375,-74.7082977,130.50339999999997
803,-8.375,-74.4582977,198.4514
804,-8.375,-74.375,194.42719999999994
805,-8.375,-74.125,183.82789999999994
806,-8.375,-74.0417023,148.68099999999987
807,-8.375,-73.9582977,161.49759999999986
808,-8.375,-73.875,165.05759999999995
809,-8.375,-73.7917023,208.5239
810,-8.375,-73.7082977,196.61389999999994
811,-8.375,-73.625,133.52089999999998
812,-8.375,-73.5417023,174.79319999999996
813,-8.375,-73.4582977,117.08099999999999
814,-8.375,-73.375,178.5521
815,-8.375,-73.2917023,185.82149999999993
816,-8.375,-73.2082977,178.65419999999997
817,-8.375,-73.125,172.47349999999994
818,-8.375,-73.0417023,168.9612999999999
819,-8.375,-72.9582977,181.68579999999997
820,-8.375,-72.875,187.1793
821,-8.375,-72.7917023,184.60019999999994
822,-8.375,-72.7082977,175.78579999999994
823,-8.375,-72.625,185.31879999999992
824,-8.375,-72.5417023,187.3546
825,-8.375,-72.4582977,185.81389999999996
826,-8.375,-72.375,184.46209999999996
827,-8.375,-72.2917023,183.977
828,-8.375,-72.2082977,188.88189999999997
829,-8.375,-72.125,193.79449999999997
830,-8.375,-72.0417023,220.41170000000017
831,-8.375,-71.9582977,214.2926000000001
832,-8.375,-71.875,222.97230000000013
833,-8.375,-71.7917023,225.56760000000006
834,-8.375,-71.7082977,214.72400000000007
835,-8.375,-71.625,225.69330000000014
836,-8.375,-71.5417023,179.75349999999997
837,-8.375,-71.4582977,189.1656
838,-8.375,-71.375,192.7873
839,-8.375,-71.2917023,178.32670000000002
840,-8.375,-71.2082977,181.24889999999996
841,-8.375,-71.125,187.89100000000005
842,-8.375,-71.0417023,183.8533
843,-8.375,-70.9582977,215.81020000000012
844,-8.375,-70.875,213.69690000000003
845,-8.375,-70.7917023,177.9672999999999
846,-8.375,-70.7082977,214.24370000000008
847,-8.375,-70.625,187.42699999999994
848,-8.375,-70.5417023,177.4181999999999
849,-8.375,-70.4582977,148.93359999999987
850,-8.375,-70.375,183.11469999999997
851,-8.375,-70.2917023,183.37029999999996
852,-8.375,-70.2082977,189.8405
853,-8.375,-70.125,181.38729999999993
854,-8.375,-70.0417023,182.76979999999995
855,-8.375,-69.9582977,144.48149999999995
856,-8.375,-69.875,138.48059999999992
857,-8.375,-69.7917023,155.52709999999988
858,-8.375,-69.7082977,149.46539999999993
859,-8.375,-69.625,185.83519999999996
860,-8.375,-69.5417023,145.8869999999999
861,-8.375,-69.4582977,143.44139999999987
862,-8.375,-69.375,151.7445999999999
863,-8.375,-69.2917023,141.73219999999995
864,-8.375,-69.2082977,126.96369999999996
865,-8.375,-69.125,142.67709999999997
866,-8.375,-69.0417023,131.51419999999996
867,-8.375,-68.9582977,137.6547999999999
868,-8.375,-68.875,152.73409999999996
869,-8.375,-68.7917023,142.14929999999995
870,-8.375,-68.7082977,136.63759999999994
871,-8.375,-68.625,122.34809999999997
872,-8.375,-68.5417023,131.26209999999998
873,-8.375,-68.4582977,141.4467
874,-8.375,-68.375,149.04799999999992
875,-8.375,-68.2917023,149.45659999999995
876,-8.375,-68.2082977,146.06789999999992
877,-8.375,-68.125,144.42999999999992
878,-8.375,-68.0417023,127.48399999999998
879,-8.375,-67.9582977,141.46119999999993
880,-8.375,-67.875,151.51099999999994
881,-8.375,-67.7917023,124.82789999999999
882,-8.375,-67.7082977,130.40769999999998
883,-8.375,-67.625,142.82109999999994
884,-8.375,-67.5417023,143.31769999999995
885,-8.375,-67.4582977,138.73989999999992
886,-8.375,-67.375,128.68249999999995
887,-8.375,-67.2917023,124.20369999999998
888,-8.375,-67.2082977,125.04929999999995
889,-8.375,-67.125,123.64419999999998
890,-8.375,-67.0417023,134.35249999999996
891,-8.375,-66.9582977,125.38859999999997
892,-8.375,-66.875,124.37989999999998
893,-8.375,-66.7917023,105.89869999999999
894,-8.375,-66.7082977,112.56380000000003
895,-8.375,-66.625,122.71339999999998
896,-8.375,-66.5417023,140.60229999999993
897,-8.375,-66.4582977,125.22639999999996
898,-8.375,-66.375,140.66199999999992
899,-8.375,-66.2917023,112.77259999999995
900,-8.375,-66.2082977,137.6795999999999
901,-8.375,-66.125,147.57419999999993
902,-8.375,-66.0417023,137.6803999999999
903,-8.375,-65.9582977,121.57769999999994
904,-8.375,-65.875,106.08429999999998
905,-8.375,-65.7917023,80.93539999999996
906,-8.375,-65.7082977,128.88199999999998
907,-8.375,-65.625,119.72269999999995
908,-8.375,-65.5417023,126.36529999999999
909,-8.375,-65.4582977,143.9013999999999
910,-8.375,-65.375,142.47039999999993
911,-8.375,-65.2917023,133.05279999999996
912,-8.375,-65.2082977,145.88329999999993
913,-8.375,-65.125,127.24899999999997
914,-8.375,-65.0417023,152.37189999999993
915,-8.375,-64.9582977,143.79349999999994
916,-8.375,-64.875,121.49999999999996
917,-8.375,-64.7917023,140.97709999999995
918,-8.375,-64.7082977,138.37089999999995
919,-8.4583302,-77.625,323.8425
920,-8.4583302,-77.5417023,335.02840000000003
921,-8.4583302,-77.4582977,332.18829999999997
922,-8.4583302,-77.375,315.92459999999994
923,-8.4583302,-77.2917023,318.3832999999999
924,-8.4583302,-77.2082977,316.4362999999999
925,-8.4583302,-77.125,319.7227
926,-8.4583302,-77.0417023,318.70519999999993
927,-8.4583302,-76.9582977,314.0849999999999
928,-8.4583302,-76.875,290.7920000000002
929,-8.4583302,-76.7917023,287.0815000000002
930,-8.4583302,-76.7082977,297.4429000000001
931,-8.4583302,-76.625,284.7685000000002
932,-8.4583302,-76.5417023,182.48339999999996
933,-8.4583302,-76.4582977,262.05610000000013
934,-8.4583302,-76.375,245.71700000000018
935,-8.4583302,-76.2917023,258.1044000000002
936,-8.4583302,-76.2082977,230.49480000000003
937,-8.4583302,-76.125,290.9829000000002
938,-8.4583302,-76.0417023,257.7870000000001
939,-8.4583302,-75.9582977,274.4821000000002
940,-8.4583302,-75.875,177.78819999999993
941,-8.4583302,-75.7917023,196.3937
942,-8.4583302,-75.7082977,250.19220000000004
943,-8.4583302,-75.625,168.73129999999995
944,-8.4583302,-75.5417023,227.2927
945,-8.4583302,-75.4582977,237.73820000000015
946,-8.4583302,-75.375,204.89579999999998
947,-8.4583302,-75.2917023,165.12779999999998
948,-8.4583302,-75.2082977,205.18900000000002
949,-8.4583302,-75.125,132.3019
950,-8.4583302,-75.0417023,114.59649999999998
951,-8.4583302,-74.9582977,97.54229999999998
952,-8.4583302,-74.875,108.08959999999996
953,-8.4583302,-74.7917023,160.35599999999997
954,-8.4583302,-74.7082977,139.5011
955,-8.4583302,-74.625,156.76969999999994
956,-8.4583302,-74.5417023,177.8404999999999
957,-8.4583302,-74.4582977,194.15970000000004
958,-8.4583302,-74.125,180.36679999999996
959,-8.4583302,-74.0417023,185.61419999999995
960,-8.4583302,-73.9582977,149.06179999999992
961,-8.4583302,-73.875,201.89949999999993
962,-8.4583302,-73.7917023,170.1399999999999
963,-8.4583302,-73.7082977,175.65299999999996
964,-8.4583302,-73.625,142.61169999999996
965,-8.4583302,-73.5417023,178.18389999999997
966,-8.4583302,-73.4582977,158.90299999999996
967,-8.4583302,-73.375,176.49859999999998
968,-8.4583302,-73.2917023,178.02219999999997
969,-8.4583302,-73.2082977,178.64529999999996
970,-8.4583302,-73.125,165.20049999999992
971,-8.4583302,-73.0417023,163.14199999999994
972,-8.4583302,-72.9582977,161.09629999999993
973,-8.4583302,-72.875,179.1702999999999
974,-8.4583302,-72.7917023,189.65599999999995
975,-8.4583302,-72.7082977,185.69619999999998
976,-8.4583302,-72.625,179.00689999999992
977,-8.4583302,-72.5417023,163.81259999999992
978,-8.4583302,-72.4582977,161.1441999999999
979,-8.4583302,-72.375,184.8234
980,-8.4583302,-72.2917023,182.4578
981,-8.4583302,-72.2082977,190.73329999999999
982,-8.4583302,-72.125,183.98820000000003
983,-8.4583302,-72.0417023,231.01200000000014
984,-8.4583302,-71.9582977,220.88350000000003
985,-8.4583302,-71.875,228.41470000000015
986,-8.4583302,-71.7917023,216.2688
987,-8.4583302,-71.7082977,225.24790000000013
988,-8.4583302,-71.625,227.56880000000015
989,-8.4583302,-71.5417023,225.14160000000015
990,-8.4583302,-71.4582977,209.84600000000003
991,-8.4583302,-71.375,182.56910000000005
992,-8.4583302,-71.2917023,181.593
993,-8.4583302,-71.2082977,215.73340000000016
994,-8.4583302,-71.125,191.95090000000005
995,-8.4583302,-71.0417023,184.9371
996,-8.4583302,-70.9582977,190.461
997,-8.4583302,-70.875,213.45870000000005
998,-8.4583302,-70.7917023,192.87949999999998
999,-8.4583302,-70.7082977,218.96960000000007
1000,-8.4583302,-70.625,184.48549999999992
1001,-8.4583302,-70.5417023,146.12849999999986
1002,-8.4583302,-70.4582977,184.08889999999997
1003,-8.4583302,-70.375,189.62559999999996
1004,-8.4583302,-70.2917023,191.2757
1005,-8.4583302,-70.2082977,182.3352999999999
1006,-8.4583302,-70.125,188.98969999999994
1007,-8.4583302,-70.0417023,181.12749999999997
1008,-8.4583302,-69.9582977,177.02359999999987
1009,-8.4583302,-69.875,154.6266999999999
1010,-8.4583302,-69.7917023,168.9913999999999
1011,-8.4583302,-69.7082977,183.4801
1012,-8.4583302,-69.625,168.27249999999987
1013,-8.4583302,-69.5417023,145.40409999999994
1014,-8.4583302,-69.4582977,138.63529999999992
1015,-8.4583302,-69.375,179.04769999999996
1016,-8.4583302,-69.2917023,136.70569999999995
1017,-8.4583302,-69.2082977,138.49279999999996
1018,-8.4583302,-69.125,163.3890999999999
1019,-8.4583302,-69.0417023,140.95609999999994
1020,-8.4583302,-68.9582977,152.3423999999999
1021,-8.4583302,-68.875,156.48379999999992
1022,-8.4583302,-68.7917023,119.51460000000003
1023,-8.4583302,-68.7082977,126.2442
1024,-8.4583302,-68.625,135.72709999999995
1025,-8.4583302,-68.5417023,155.97269999999992
1026,-8.4583302,-68.4582977,149.2746
1027,-8.4583302,-68.375,137.284
1028,-8.4583302,-68.2917023,124.54880000000001
1029,-8.4583302,-68.2082977,127.03819999999995
1030,-8.4583302,-68.125,142.18269999999993
1031,-8.4583302,-68.0417023,134.90099999999993
1032,-8.4583302,-67.9582977,143.7978999999999
1033,-8.4583302,-67.875,143.06559999999993
1034,-8.4583302,-67.7917023,131.96419999999998
1035,-8.4583302,-67.7082977,139.93679999999992
1036,-8.4583302,-67.625,137.49559999999997
1037,-8.4583302,-67.5417023,126.26069999999994
1038,-8.4583302,-67.4582977,137.47729999999993
1039,-8.4583302,-67.375,131.39229999999995
1040,-8.4583302,-67.2917023,124.52469999999995
1041,-8.4583302,-67.2082977,124.29509999999999
1042,-8.4583302,-67.125,127.29099999999995
1043,-8.4583302,-67.0417023,123.3316
1044,-8.4583302,-66.9582977,131.24619999999996
